Timestamp(ms),PlayerRotX,PlayerRotY,TargetRotX,TargetRotY,Fired,HitTarget
18764,11.193376,65.871933,-1.104201,114.514235,FALSE,NA
18777,10.966786,66.05275,-1.104147,114.516702,FALSE,NA
18789,10.641322,66.384262,-1.104049,114.521248,FALSE,NA
18813,9.60384,68.33226,-1.103482,114.548531,FALSE,NA
18825,8.995962,70.116562,-1.102979,114.574362,FALSE,NA
18849,7.582197,76.956383,-1.101201,114.68036,FALSE,NA
18862,6.800867,81.756844,-1.100105,114.760775,FALSE,NA
18874,6.191578,87.013039,-1.099057,114.853784,FALSE,NA
18899,5.585785,97.432922,-1.097478,115.050561,FALSE,NA
18911,5.42674,101.704994,-1.097029,115.134859,FALSE,NA
18923,5.380556,104.993431,-1.096765,115.200761,FALSE,NA
18949,5.472407,108.517929,-1.096562,115.272119,FALSE,NA
18959,5.433879,109.098938,-1.096536,115.283937,FALSE,NA
18972,5.433879,109.229317,-1.096531,115.28659,FALSE,NA
18998,5.367191,109.130013,-1.096535,115.284569,FALSE,NA
19010,5.348295,109.052277,-1.096538,115.282987,FALSE,NA
19022,5.328861,109.052277,-1.096538,115.282987,FALSE,NA
19047,5.328861,109.052277,-1.096538,115.282987,FALSE,NA
19059,5.328861,109.052277,-1.096538,115.282987,FALSE,NA
19072,5.328861,109.052277,-1.096538,115.282987,FALSE,NA
19096,5.241173,109.206261,-1.096532,115.286121,FALSE,NA
19108,5.018747,109.424355,-1.096523,115.290561,FALSE,NA
19133,4.076776,110.03418,-1.096499,115.302986,FALSE,NA
19145,3.453667,110.270813,-1.096491,115.30781,FALSE,NA
19158,2.780179,110.496277,-1.096484,115.312408,FALSE,NA
19171,1.991055,110.739136,-1.096476,115.317363,FALSE,NA
19196,0.654572,111.183243,-1.096463,115.326427,FALSE,NA
19208,0.007362,111.494011,-1.096454,115.332773,FALSE,NA
19233,-0.943909,112.384071,-1.096433,115.350959,FALSE,NA
19247,-1.187469,112.818008,-1.096425,115.359831,FALSE,NA
19259,-1.322144,113.216446,-1.096419,115.36798,FALSE,NA
19272,-1.322144,113.570587,-1.096414,115.375224,FALSE,NA
19296,-1.207672,114.006905,-1.096409,115.384151,FALSE,NA
19309,-1.1698,114.083549,-1.096409,115.38572,FALSE,NA
19322,-1.118713,114.102798,-1.096408,115.386114,FALSE,NA
19348,-1.118713,114.342407,-1.096407,115.391017,FALSE,NA
19360,-1.176453,114.587219,-1.096405,115.396027,FALSE,NA
19373,-1.25177,114.869789,-1.096404,115.401811,FALSE,NA
19400,-1.459686,115.641663,-1.096403,115.417609,FALSE,NA
19412,-1.582642,116.033798,-1.096404,115.425635,FALSE,NA
19424,-1.675995,116.353294,-1.096406,115.432174,FALSE,NA
19438,-1.713593,116.520523,-1.096407,115.435597,FALSE,NA
19464,-1.72879,116.559021,-1.096407,115.436385,TRUE,FALSE
19465,-1.72879,116.559021,6.435477,93.579512,FALSE,NA
19476,-1.72879,116.559021,6.435477,93.579512,FALSE,NA
19489,-1.72879,116.559021,6.435477,93.579512,FALSE,NA
19514,-1.72879,116.559021,6.435477,93.579512,FALSE,NA
19526,-1.72879,116.559021,6.435477,93.579512,FALSE,NA
19539,-1.72879,116.559021,6.435477,93.579512,FALSE,NA
19564,-1.72879,116.559021,6.435477,93.579512,FALSE,NA
19576,-1.72879,116.559021,6.435477,93.579512,FALSE,NA
19589,-1.72879,116.559021,6.435477,93.579512,FALSE,NA
19615,-1.72879,116.559021,6.435477,93.579512,FALSE,NA
19628,-1.72879,116.559021,6.435477,93.579512,FALSE,NA
19640,-1.72879,116.559021,6.435477,93.579512,FALSE,NA
19665,-1.72879,116.559021,6.435477,93.579512,FALSE,NA
19677,-1.709534,116.443535,6.435363,93.577106,FALSE,NA
19689,-1.63559,116.09745,6.435027,93.569884,FALSE,NA
19714,-1.253265,113.979134,6.433073,93.525309,FALSE,NA
19727,-0.797333,112.228683,6.431595,93.488025,FALSE,NA
19740,-0.245575,109.810608,6.42976,93.435917,FALSE,NA
19766,1.284121,103.965752,6.426327,93.307566,FALSE,NA
19779,2.163992,100.879089,6.425095,93.238744,FALSE,NA
19791,3.021399,98.144608,6.424341,93.17737,FALSE,NA
19816,4.325662,93.963669,6.423805,93.083105,FALSE,NA
19828,4.902554,92.646202,6.423792,93.053357,FALSE,NA
19840,5.273671,92.050919,6.42381,93.039917,FALSE,NA
19865,5.583679,91.390175,6.423848,93.025001,FALSE,NA
19878,5.655943,91.266617,6.423857,93.022213,FALSE,NA
19890,5.705366,91.247368,6.423859,93.021778,FALSE,NA
19915,5.705366,91.247368,6.423859,93.021778,FALSE,NA
19927,5.705366,91.247368,6.423859,93.021778,FALSE,NA
19939,5.705366,91.247368,6.423859,93.021778,FALSE,NA
19963,5.743862,91.228119,6.42386,93.021344,FALSE,NA
19975,5.782358,91.174767,6.423864,93.02014,FALSE,NA
19999,5.957454,90.9963,6.42388,93.016112,FALSE,NA
20011,6.031286,90.9963,6.42388,93.016112,FALSE,NA
20024,6.031286,90.9963,6.42388,93.016112,FALSE,NA
20048,6.069782,91.142456,6.423867,93.01941,FALSE,NA
20059,6.123611,91.300941,6.423855,93.022987,FALSE,NA
20072,6.176439,91.571457,6.423836,93.029093,FALSE,NA
20097,6.343874,92.531723,6.423794,93.050772,FALSE,NA
20109,6.475388,93.199005,6.423789,93.065839,FALSE,NA
20122,6.598309,93.988045,6.423806,93.083655,FALSE,NA
20136,6.692242,93.988045,6.423806,93.083655,TRUE,TRUE
20146,6.751495,94.343559,-2.57393,89.519862,FALSE,NA
20159,6.751495,94.343559,-2.57393,89.519862,FALSE,NA
20172,6.751495,94.32431,-2.573928,89.519429,FALSE,NA
20196,6.789991,94.305061,-2.573927,89.518995,FALSE,NA
20208,6.789991,94.305061,-2.573927,89.518995,FALSE,NA
20233,6.789991,94.305061,-2.573927,89.518995,FALSE,NA
20244,6.809239,94.305061,-2.573927,89.518995,FALSE,NA
20256,6.809239,94.305061,-2.573927,89.518995,FALSE,NA
20280,6.809239,94.305061,-2.573927,89.518995,FALSE,NA
20291,6.809239,94.305061,-2.573927,89.518995,FALSE,NA
20315,6.809239,94.343559,-2.57393,89.519862,FALSE,NA
20327,6.809239,94.343559,-2.57393,89.519862,FALSE,NA
20339,6.809239,94.343559,-2.57393,89.519862,FALSE,NA
20364,6.732247,93.944809,-2.573897,89.510875,FALSE,NA
20376,6.481992,93.591484,-2.573871,89.502908,FALSE,NA
20388,6.058002,93.1894,-2.573843,89.493837,FALSE,NA
20412,4.435245,92.050446,-2.57378,89.468124,FALSE,NA
20425,3.556458,91.24144,-2.573749,89.449845,FALSE,NA
20449,1.506605,90.046883,-2.573723,89.422842,FALSE,NA
20461,0.551059,89.703362,-2.57372,89.415075,FALSE,NA
20474,-0.244476,89.499222,-2.57372,89.41046,FALSE,NA
20499,-1.687592,89.426117,-2.573719,89.408807,FALSE,NA
20511,-2.279724,89.560715,-2.57372,89.41185,FALSE,NA
20525,-2.728363,89.714851,-2.57372,89.415335,FALSE,NA
20538,-2.998108,89.714851,-2.57372,89.415335,TRUE,TRUE
20550,-3.107697,89.78791,0.458877,96.775474,FALSE,NA
20562,-3.107697,89.807159,0.458877,96.775903,FALSE,NA
20576,-3.107697,89.807159,0.458877,96.775903,FALSE,NA
20588,-3.107697,89.807159,0.458877,96.775903,FALSE,NA
20613,-3.107697,89.807159,0.458877,96.775903,FALSE,NA
20625,-3.107697,89.807159,0.458877,96.775903,FALSE,NA
20638,-3.107697,89.807159,0.458877,96.775903,FALSE,NA
20663,-3.069214,89.882278,0.458875,96.777577,FALSE,NA
20675,-2.938843,89.952942,0.458874,96.779153,FALSE,NA
20688,-2.726868,90.068237,0.458871,96.781723,FALSE,NA
20714,-2.079315,90.308395,0.458866,96.78708,FALSE,NA
20726,-1.632355,90.345367,0.458866,96.787905,FALSE,NA
20739,-1.151764,90.403114,0.458864,96.789193,FALSE,NA
20764,-0.130981,91.104378,0.458851,96.804851,FALSE,NA
20777,0.213409,92.017433,0.458836,96.825264,FALSE,NA
20791,0.469064,93.365616,0.458819,96.855452,FALSE,NA
20816,0.621373,96.159325,0.4588,96.918122,FALSE,NA
20828,0.561183,97.099442,0.458799,96.939227,FALSE,NA
20842,0.469015,97.60762,0.4588,96.950635,FALSE,NA
20867,0.357371,97.335754,0.458799,96.944532,FALSE,NA
20879,0.299075,96.93927,0.458799,96.935631,FALSE,NA
20892,0.299075,96.442566,0.458799,96.924481,FALSE,NA
20904,0.299075,96.027245,0.4588,96.915157,FALSE,NA
20929,0.260578,95.74556,0.458801,96.908835,FALSE,NA
20942,0.224747,95.74556,0.458801,96.908835,FALSE,NA
20954,0.148393,95.784058,0.458801,96.909699,FALSE,NA
20981,0.034708,95.861572,0.458801,96.911439,TRUE,TRUE
20981,0.034708,95.936676,6.989216,106.268422,FALSE,NA
20992,-0.021606,96.010796,6.989181,106.270005,FALSE,NA
21005,-0.071014,96.010796,6.989181,106.270005,FALSE,NA
21031,-0.071014,96.010796,6.989181,106.270005,FALSE,NA
21043,-0.071014,96.010796,6.989181,106.270005,FALSE,NA
21056,-0.071014,96.010796,6.989181,106.270005,FALSE,NA
21080,-0.071014,96.010796,6.989181,106.270005,FALSE,NA
21092,-0.071014,96.010796,6.989181,106.270005,FALSE,NA
21105,-0.071014,96.010796,6.989181,106.270005,FALSE,NA
21129,-0.071014,96.010796,6.989181,106.270005,FALSE,NA
21142,-0.071014,96.107033,6.989137,106.272062,FALSE,NA
21167,-0.014893,96.375893,6.989014,106.277809,FALSE,NA
21179,0.042664,96.660896,6.988887,106.283906,FALSE,NA
21190,0.099664,97.113365,6.988693,106.293596,FALSE,NA
21215,0.402496,98.410034,6.988188,106.321429,FALSE,NA
21228,0.619992,99.341248,6.987872,106.341469,FALSE,NA
21241,1.062701,100.253952,6.987599,106.361149,FALSE,NA
21254,1.565618,101.246567,6.987344,106.382588,FALSE,NA
21279,2.943784,103.22229,6.986967,106.42535,FALSE,NA
21292,3.721437,103.999489,6.986867,106.442196,FALSE,NA
21304,4.439981,104.729401,6.986798,106.458025,FALSE,NA
21329,5.902774,105.728928,6.986741,106.479711,FALSE,NA
21342,6.485243,106.097107,6.986731,106.4877,FALSE,NA
21355,7.000692,106.313591,6.986728,106.492398,FALSE,NA
21379,7.40181,106.385132,6.986728,106.49395,FALSE,NA
21391,7.40181,106.385132,6.986728,106.49395,FALSE,NA
21404,7.40181,106.346634,6.986728,106.493115,FALSE,NA
21429,7.274519,106.294472,6.986729,106.491983,TRUE,TRUE
21430,7.274519,106.270096,18.970367,94.752331,FALSE,NA
21440,7.20138,106.250847,18.970341,94.751906,FALSE,NA
21465,7.182132,106.250847,18.970341,94.751906,FALSE,NA
21478,7.182132,106.250847,18.970341,94.751906,FALSE,NA
21490,7.182132,106.250847,18.970341,94.751906,FALSE,NA
21514,7.182132,106.250847,18.970341,94.751906,FALSE,NA
21526,7.182132,106.250847,18.970341,94.751906,FALSE,NA
21539,7.182132,106.250847,18.970341,94.751906,FALSE,NA
21562,7.143636,106.011665,18.970014,94.746617,FALSE,NA
21574,7.034776,105.664413,18.96955,94.738932,FALSE,NA
21598,6.564027,103.870308,18.96738,94.699094,FALSE,NA
21610,6.243501,102.199478,18.965698,94.66182,FALSE,NA
21623,5.886808,99.926888,18.963935,94.610905,FALSE,NA
21648,5.467016,94.398727,18.962189,94.486452,FALSE,NA
21660,5.394796,91.648727,18.962665,94.424481,FALSE,NA
21672,5.450919,89.637871,18.963578,94.379247,FALSE,NA
21697,6.209138,87.841331,18.964797,94.338938,FALSE,NA
21710,6.846625,88.029602,18.964651,94.343157,FALSE,NA
21722,7.712654,88.71907,18.964154,94.358617,FALSE,NA
21746,9.808921,90.640747,18.963063,94.401794,FALSE,NA
21758,10.790186,91.758156,18.962629,94.426946,FALSE,NA
21783,12.652807,93.299782,18.962272,94.46168,FALSE,NA
21795,13.574334,93.64106,18.962231,94.469372,FALSE,NA
21807,14.310774,93.85704,18.962212,94.474241,FALSE,NA
21831,15.91583,93.838882,18.962213,94.473831,FALSE,NA
21843,16.437637,93.677834,18.962227,94.470201,FALSE,NA
21855,16.867092,93.571091,18.962238,94.467795,FALSE,NA
21878,17.450773,93.483673,18.962248,94.465824,FALSE,NA
21891,17.606489,93.553513,18.96224,94.467399,FALSE,NA
21913,17.7805,93.763123,18.962219,94.472124,FALSE,NA
21925,17.850815,93.850685,18.962212,94.474097,FALSE,NA
21947,17.950176,93.996231,18.962203,94.477378,FALSE,NA
21959,18.036678,94.031265,18.962201,94.478168,FALSE,NA
21971,18.124254,94.031265,18.962201,94.478168,FALSE,NA
21994,18.288631,93.992767,18.962203,94.4773,FALSE,NA
22006,18.30788,93.992767,18.962203,94.4773,FALSE,NA
22029,18.30788,93.992767,18.962203,94.4773,FALSE,NA
22040,18.30788,93.992767,18.962203,94.4773,FALSE,NA
22063,18.30788,93.992767,18.962203,94.4773,FALSE,NA
22075,18.327129,93.992767,18.962203,94.4773,FALSE,NA
22098,18.404121,93.992767,18.962203,94.4773,FALSE,NA
22111,18.442617,93.992767,18.962203,94.4773,TRUE,TRUE
22111,18.442617,94.012016,9.562004,68.182734,FALSE,NA
22121,18.461866,94.012016,9.562004,68.182734,FALSE,NA
22145,18.461866,94.012016,9.562004,68.182734,FALSE,NA
22155,18.461866,94.012016,9.562004,68.182734,FALSE,NA
22180,18.461866,94.012016,9.562004,68.182734,FALSE,NA
22195,18.461866,94.012016,9.562004,68.182734,FALSE,NA
22207,18.461866,94.012016,9.562004,68.182734,FALSE,NA
22229,18.461866,94.012016,9.562004,68.182734,FALSE,NA
22241,18.461866,93.973518,9.561947,68.182006,FALSE,NA
22263,18.284487,93.836395,9.561742,68.179413,FALSE,NA
22275,18.16988,93.748245,9.561611,68.177745,FALSE,NA
22299,17.821625,93.488075,9.561227,68.172813,FALSE,NA
22310,17.577568,93.278214,9.560919,68.168827,FALSE,NA
22322,17.274431,92.886024,9.560351,68.161362,FALSE,NA
22346,16.213686,91.179604,9.557977,68.128618,FALSE,NA
22357,15.392463,89.773293,9.556139,68.101331,FALSE,NA
22381,13.2325,85.040688,9.550757,68.007705,FALSE,NA
22393,12.173805,82.089272,9.548037,67.948111,FALSE,NA
22405,11.26155,79.084648,9.545778,67.886677,FALSE,NA
22428,10.082273,74.528992,9.543346,67.792409,FALSE,NA
22440,9.832835,73.003143,9.5428,67.760617,FALSE,NA
22465,9.814873,71.218994,9.542335,67.72335,FALSE,NA
22477,9.889409,70.823662,9.542257,67.715082,FALSE,NA
22489,9.979258,70.695061,9.542234,67.712392,FALSE,NA
22513,10.10961,70.791298,9.542251,67.714405,FALSE,NA
22526,10.164809,70.829796,9.542258,67.715211,FALSE,NA
22538,10.184057,70.829796,9.542258,67.715211,FALSE,NA
22563,10.203305,70.810547,9.542254,67.714808,FALSE,NA
22575,10.203305,70.762863,9.542246,67.713811,FALSE,NA
22598,10.222553,70.672272,9.542229,67.711915,FALSE,NA
22611,10.222553,70.580368,9.542213,67.709993,FALSE,NA
22623,10.222553,70.419357,9.542187,67.706624,FALSE,NA
22647,10.053578,69.734291,9.542089,67.692285,FALSE,NA
22660,9.942592,69.302422,9.542042,67.683243,FALSE,NA
22672,9.808564,68.973007,9.542013,67.676344,FALSE,NA
22696,9.65526,68.569801,9.541987,67.667899,FALSE,NA
22709,9.599771,68.416893,9.541979,67.664697,FALSE,NA
22721,9.542431,68.28907,9.541974,67.662019,FALSE,NA
22746,9.431761,67.887108,9.541964,67.653599,FALSE,NA
