Timestamp(ms),PlayerRotX,PlayerRotY,TargetRotX,TargetRotY,Fired,HitTarget
38020.0,-1.330933,69.528473,15.132534,76.82581,FALSE,NA,
38045.0,-1.330933,69.528473,15.132534,76.82581,FALSE,NA,
38057.0,-1.330933,69.528473,15.132534,76.82581,FALSE,NA,
38082.0,-1.330933,69.528473,15.132534,76.82581,FALSE,NA,
38094.0,-1.330933,69.550346,15.132518,76.826289,FALSE,NA,
38106.0,-1.330933,69.65136,15.132448,76.828498,FALSE,NA,
38130.0,-1.224152,70.099197,15.132146,76.838299,FALSE,NA,
38142.0,-1.117218,70.542587,15.131866,76.848011,FALSE,NA,
38155.0,-0.906067,71.07473,15.131555,76.859678,FALSE,NA,
38179.0,0.083557,72.608582,15.130807,76.893361,FALSE,NA,
38191.0,0.759018,73.390884,15.130512,76.910567,FALSE,NA,
38203.0,1.58361,74.142807,15.130282,76.927117,FALSE,NA,
38227.0,3.59058,75.19883,15.13005,76.950378,FALSE,NA,
38239.0,4.66517,75.512306,15.130001,76.957286,FALSE,NA,
38264.0,6.962597,75.618149,15.129987,76.959618,FALSE,NA,
38277.0,8.004038,75.550064,15.129996,76.958118,FALSE,NA,
38288.0,8.906178,75.495735,15.130004,76.95692,FALSE,NA,
38313.0,10.323142,75.458313,15.130009,76.956096,FALSE,NA,
38325.0,10.920277,75.500397,15.130003,76.957023,FALSE,NA,
38348.0,11.90641,75.870003,15.129957,76.965169,FALSE,NA,
38361.0,12.380718,76.107506,15.129935,76.970403,FALSE,NA,
38373.0,12.892258,76.370796,15.129916,76.976207,FALSE,NA,
38396.0,13.615438,76.832611,15.129899,76.986387,FALSE,NA,
38408.0,13.969539,76.957138,15.129898,76.989132,FALSE,NA,
38420.0,14.197836,77.011871,15.129898,76.990338,FALSE,NA,
38444.0,14.511131,77.093575,15.129898,76.992139,FALSE,NA,
38455.0,14.594519,77.147797,15.129899,76.993335,FALSE,NA,
38479.0,14.760368,77.216621,15.1299,76.994852,FALSE,NA,
38491.0,14.841686,77.3004,15.129902,76.996699,FALSE,NA,
38503.0,14.967352,77.342361,15.129904,76.997623,FALSE,NA,
38526.0,15.192725,77.461731,15.129908,77.000255,FALSE,NA,
38538.0,15.331969,77.523491,15.129911,77.001616,FALSE,NA,
38562.0,15.717411,77.62632,15.129917,77.003883,FALSE,NA,
38573.0,15.866606,77.62632,15.129917,77.003883,FALSE,NA,
38597.0,15.946047,77.62632,15.129917,77.003883,FALSE,NA,
38609.0,15.946047,77.62632,15.129917,77.003883,TRUE,TRUE
38610.0,15.946047,77.62632,7.815347,75.519559,FALSE,NA,
